quote_id,count,,,
q.36_28_25_25-13,19,,,
q.36_28_56_56-18,19,,,
q.36_28_85_85-13,19,,,
q.36_29_3_3-6,19,,,
q.36_29_40_40-17,19,,,
q.36_30_20_20-9,19,,,
q.36_30_21_21-6,19,,,
q.36_30_30_30-9,19,,,
q.36_30_41_41-5,19,,,
q.36_3_104_104-17,19,,,
q.36_31_10_10-7,19,,,
q.36_31_11_11-6,19,,,
q.36_31_16_16-21,19,,,
q.36_31_26_26-6,19,,,
q.36_3_145_145-10,19,,,
q.36_3_168_168-9,19,,,
q.36_3_193_193-12,19,,,
q.36_3_198_198-10,19,,,
q.36_3_198_198-11,19,,,
q.36_3_199_199-19,19,,,
q.36_33_14_14-11,19,,,
q.36_33_46_46-5,19,,,
q.36_34_11_11-4,19,,,
q.36_34_28_28-13,19,,,
q.36_34_9_9-8,19,,,
q.36_35_11_11-24,19,,,
q.36_35_26_26-4,19,,,
q.36_35_45_45-8,19,,,
q.36_36_21_21-4,19,,,
q.36_36_69_69-17,19,,,
q.36_3_69_69-10,19,,,
q.36_37_113_113-11,19,,,
q.36_38_33_33-8,19,,,
q.36_38_70_70-6,19,,,
q.36_39_26_26-9,19,,,
q.36_3_92_92-8,19,,,
q.36_39_47_48-4,19,,,
q.36_39_61_61-6,19,,,
q.36_39_61_61-7,19,,,
q.36_3_97_97-19,19,,,
q.36_42_11_11-11,19,,,
q.36_42_13_13-9,19,,,
q.36_4_22_22-15,19,,,
q.36_4_25_25-26,19,,,
q.36_42_9_9-6,19,,,
q.36_4_31_31-18,19,,,
q.36_4_46_46-26,19,,,
q.36_48_18_18-4,19,,,
q.36_4_93_93-3,19,,,
q.36_50_30_30-17,19,,,
q.36_50_36_36-9,19,,,
q.36_5_103_104-17,19,,,
q.36_5_105_105-13,19,,,
q.36_51_18_18-15,19,,,
q.36_51_19_19-7,19,,,
q.36_51_36_36-3,19,,,
q.36_52_8_8-4,19,,,
q.36_54_22_22-4,19,,,
q.36_5_54_54-5,19,,,
q.36_5_58_58-5,19,,,
q.36_5_63_63-6,19,,,
q.36_5_66_66-10,19,,,
q.36_5_66_66-4,19,,,
q.36_57_11_11-3,19,,,
q.36_5_81_81-10,19,,,
q.36_5_96_96-15,19,,,
q.36_59_8_8-10,19,,,
q.36_6_111_111-11,19,,,
q.36_6_157_157-16,19,,,
q.36_6_165_165-14,19,,,
q.36_6_3_3-16,19,,,
q.36_68_33_33-2,19,,,
q.36_6_98_98-11,19,,,
q.36_70_32_32-2,19,,,
q.36_7_148_148-9,19,,,
q.36_7_41_41-19,19,,,
q.36_75_28_28-2,19,,,
q.36_78_10_11-4,19,,,
q.36_80_23_23-3,19,,,
q.36_81_15_15-3,19,,,
q.36_8_24_24-8,19,,,
q.36_8_27_28-13,19,,,
q.36_83_29_29-4,19,,,
q.36_8_45_45-8,19,,,
q.36_8_74_75-23,19,,,
q.36_9_111_111-10,19,,,
q.36_9_111_111-19,19,,,
q.36_9_116_116-2,19,,,
q.36_9_22_22-4,19,,,
q.36_9_29_29-15,19,,,
q.36_10_10_10-10,18,,,
q.36_10_58_58-9,18,,,
q.36_10_72_72-6,18,,,
q.36_10_98_98-14,18,,,
q.36_11_10_10-9,18,,,
q.36_11_102_102-6,18,,,
q.36_111_2_2-2,18,,,
q.36_11_36_36-8,18,,,
q.36_11_49_49-11,18,,,
q.36_11_80_80-8,18,,,
q.36_12_16_16-3,18,,,
q.36_12_23_23-11,18,,,
q.36_12_23_23-8,18,,,
q.36_12_25_25-11,18,,,
q.36_12_30_31-4,18,,,
q.36_12_56_56-9,18,,,
q.36_12_58_58-2,18,,,
q.36_12_99_99-4,18,,,
q.36_13_6_6-16,18,,,
q.36_15_19_19-7,18,,,
q.36_15_30_30-4,18,,,
q.36_15_9_9-13,18,,,
q.36_16_120_120-2,18,,,
q.36_16_29_29-6,18,,,
q.36_16_66_66-12,18,,,
q.36_17_111_111-6,18,,,
q.36_17_17_17-6,18,,,
q.36_17_24_24-9,18,,,
q.36_18_110_110-21,18,,,
q.36_18_8_8-4,18,,,
q.36_18_8_8-7,18,,,
q.36_19_11_12-28,18,,,
q.36_19_58_58-17,18,,,
q.36_19_98_98-5,18,,,
q.36_20_114_114-12,18,,,
q.36_2_108_108-14,18,,,
q.36_21_106_107-20,18,,,
q.36_21_65_65-2,18,,,
q.36_2_185_185-19,18,,,
q.36_2_203_203-17,18,,,
q.36_22_5_5-34,18,,,
q.36_23_115_115-8,18,,,
q.36_23_74_74-4,18,,,
q.36_24_32_32-17,18,,,
q.36_2_44_44-8,18,,,
q.36_25_29_29-11,18,,,
q.36_25_62_62-9,18,,,
q.36_2_60_60-19,18,,,
q.36_2_66_66-6,18,,,
q.36_27_19_19-7,18,,,
q.36_27_27_29-16,18,,,
q.36_2_79_79-19,18,,,
q.36_28_85_85-9,18,,,
q.36_29_21_21-6,18,,,
q.36_29_60_60-5,18,,,
q.36_29_63_63-12,18,,,
q.36_29_69_69-10,18,,,
q.36_30_20_20-8,18,,,
q.36_30_40_40-4,18,,,
q.36_30_41_41-12,18,,,
q.36_3_137_138-16,18,,,
q.36_3_195_195-19,18,,,
q.36_3_195_195-20,18,,,
q.36_3_198_198-19,18,,,
q.36_3_44_44-14,18,,,
q.36_38_87_87-10,18,,,
q.36_39_10_10-17,18,,,
q.36_3_91_91-13,18,,,
q.36_39_3_3-19,18,,,
q.36_39_52_52-10,18,,,
q.36_39_52_52-9,18,,,
q.36_40_35_35-11,18,,,
q.36_40_68_68-5,18,,,
q.36_4_10_10-8,18,,,
q.36_4_128_128-8,18,,,
q.36_41_39_39-12,18,,,
q.36_4_14_14-5,18,,,
q.36_4_147_147-7,18,,,
q.36_4_176_176-26,18,,,
q.36_42_28_28-8,18,,,
q.36_42_36_36-11,18,,,
q.36_4_28_28-11,18,,,
q.36_4_30_30-13,18,,,
q.36_4_39_39-11,18,,,
q.36_4_39_39-9,18,,,
q.36_44_37_37-6,18,,,
q.36_4_59_59-13,18,,,
q.36_48_20_20-20,18,,,
q.36_50_11_11-8,18,,,
q.36_50_18_18-7,18,,,
q.36_51_1_1-4,18,,,
q.36_51_18_18-16,18,,,
q.36_5_120_120-3,18,,,
q.36_51_30_30-4,18,,,
q.36_5_30_31-14,18,,,
q.36_53_43_43-5,18,,,
q.36_5_40_40-10,18,,,
q.36_55_13_13-7,18,,,
q.36_56_95_95-3,18,,,
q.36_57_10_10-23,18,,,
q.36_58_11_11-21,18,,,
q.36_5_95_95-41,18,,,
q.36_6_145_145-16,18,,,
q.36_63_5_5-6,18,,,
q.36_64_16_16-24,18,,,
q.36_6_51_51-11,18,,,
q.36_66_11_11-9,18,,,
q.36_66_8_8-3,18,,,
q.36_68_50_50-3,18,,,
q.36_6_90_90-4,18,,,
q.36_69_12_12-10,18,,,
q.36_6_92_92-15,18,,,
q.36_71_25_25-4,18,,,
q.36_7_148_148-7,18,,,
q.36_7_164_164-9,18,,,
q.36_7_170_170-4,18,,,
q.36_72_2_2-3,18,,,
q.36_7_49_49-15,18,,,
q.36_8_19_19-14,18,,,
q.36_8_24_24-5,18,,,
q.36_8_46_46-6,18,,,
q.36_8_62_63-18,18,,,
q.36_9_122_122-7,18,,,
q.36_93_5_5-4,18,,,
q.36_10_24_24-24,17,,,
q.36_10_70_70-4,17,,,
q.36_11_45_45-9,17,,,
q.36_11_48_48-19,17,,,
q.36_12_23_23-9,17,,,
q.36_12_67_67-21,17,,,
q.36_15_16_16-4,17,,,
q.36_15_29_29-7,17,,,
q.36_16_18_18-9,17,,,
q.36_17_1_1-144,17,,,
q.36_17_25_25-6,17,,,
q.36_17_65_65-2,17,,,
q.36_20_84_84-7,17,,,
q.36_2_118_118-8,17,,,
q.36_25_2_2-6,17,,,
q.36_25_63_63-11,17,,,
q.36_27_15_15-11,17,,,
q.36_27_16_16-9,17,,,
q.36_2_7_7-21,17,,,
q.36_27_84_86-15,17,,,
q.36_28_57_58-8,17,,,
q.36_28_85_85-14,17,,,
q.36_30_54_54-27,17,,,
q.36_31_19_19-13,17,,,
q.36_3_168_168-10,17,,,
q.36_32_16_17-13,17,,,
q.36_32_18_20-5,17,,,
q.36_33_56_56-89,17,,,
q.36_33_9_9-6,17,,,
q.36_34_19_19-11,17,,,
q.36_3_47_47-10,17,,,
q.36_35_44_44-13,17,,,
q.36_35_45_45-9,17,,,
q.36_36_46_46-9,17,,,
q.36_38_65_65-8,17,,,
q.36_38_75_75-8,17,,,
q.36_39_30_30-5,17,,,
q.36_39_52_52-11,17,,,
q.36_40_58_58-2,17,,,
q.36_4_11_11-31,17,,,
q.36_4_135_135-11,17,,,
q.36_41_44_44-20,17,,,
q.36_4_173_173-16,17,,,
q.36_45_23_23-4,17,,,
q.36_49_10_10-10,17,,,
q.36_50_16_16-8,17,,,
q.36_50_22_22-6,17,,,
q.36_50_29_29-7,17,,,
q.36_5_30_31-13,17,,,
q.36_54_49_49-4,17,,,
q.36_5_48_48-15,17,,,
q.36_5_50_50-12,17,,,
q.36_7_198_198-10,17,,,
q.36_7_31_31-10,17,,,
q.36_7_33_34-19,17,,,
q.36_76_12_12-8,17,,,
q.36_82_6_6-6,17,,,
q.36_83_6_6-3,17,,,
q.36_9_35_35-9,17,,,
q.36_9_57_57-10,17,,,
q.36_10_103_103-7,16,,,
q.36_10_24_24-19,16,,,
q.36_10_4_4-16,16,,,
q.36_11_104_104-4,16,,,
q.36_11_105_105-9,16,,,
q.36_11_17_17-34,16,,,
q.36_12_30_31-3,16,,,
q.36_12_30_31-47,16,,,
q.36_12_88_88-14,16,,,
q.36_12_90_90-2,16,,,
q.36_13_16_16-12,16,,,
q.36_13_2_2-21,16,,,
q.36_13_22_22-11,16,,,
q.36_13_35_35-9,16,,,
q.36_14_11_11-9,16,,,
q.36_14_1_1-8,16,,,
q.36_14_37_37-13,16,,,
q.36_19_53_53-8,16,,,
q.36_20_42_42-11,16,,,
q.36_2_102_102-12,16,,,
q.36_2_157_157-9,16,,,
q.36_22_47_47-11,16,,,
q.36_2_266_266-17,16,,,
q.36_2_283_283-15,16,,,
q.36_2_284_284-15,16,,,
q.36_2_30_31-27,16,,,
q.36_24_18_18-5,16,,,
q.36_26_227_227-15,16,,,
q.36_26_81_81-4,16,,,
q.36_27_16_16-12,16,,,
q.36_28_30_30-8,16,,,
q.36_2_83_83-18,16,,,
q.36_28_85_85-17,16,,,
q.36_2_93_93-8,16,,,
q.36_29_42_43-11,16,,,
q.36_29_5_5-7,16,,,
q.36_30_14_14-4,16,,,
q.36_30_22_22-10,16,,,
q.36_3_120_120-12,16,,,
q.36_3_120_120-15,16,,,
q.36_31_33_33-19,16,,,
q.36_3_181_182-22,16,,,
q.36_32_15_15-9,16,,,
q.36_34_12_12-8,16,,,
q.36_35_11_11-23,16,,,
q.36_36_77_77-8,16,,,
q.36_37_44_44-4,16,,,
q.36_3_77_78-45,16,,,
q.36_4_1_1-20,16,,,
q.36_41_12_12-7,16,,,
q.36_4_39_39-10,16,,,
q.36_4_42_42-6,16,,,
q.36_49_18_18-8,16,,,
q.36_49_5_5-13,16,,,
q.36_53_23_23-4,16,,,
q.36_58_4_4-21,16,,,
q.36_60_8_8-7,16,,,
q.36_6_34_34-4,16,,,
q.36_7_143_143-84,16,,,
q.36_7_151_151-7,16,,,
q.36_72_19_19-3,16,,,
q.36_7_47_47-7,16,,,
q.36_82_6_6-4,16,,,
q.36_8_29_29-15,16,,,
q.36_9_111_111-13,16,,,
q.36_96_14_14-2,16,,,
q.36_9_61_62-19,16,,,
q.36_9_77_77-5,16,,,
q.36_9_78_78-5,16,,,
q.36_10_21_21-20,15,,,
q.36_11_107_107-8,15,,,
q.36_11_109_109-10,15,,,
q.36_11_11_11-13,15,,,
q.36_11_29_29-5,15,,,
q.36_12_36_36-18,15,,,
q.36_12_56_56-8,15,,,
q.36_13_17_17-15,15,,,
q.36_13_25_25-15,15,,,
q.36_13_30_30-16,15,,,
q.36_14_31_31-10,15,,,
q.36_14_35_35-11,15,,,
q.36_15_66_66-10,15,,,
q.36_16_1_1-16,15,,,
q.36_18_28_28-15,15,,,
q.36_18_49_49-17,15,,,
q.36_18_51_51-11,15,,,
q.36_18_54_54-11,15,,,
q.36_18_82_82-28,15,,,
q.36_19_84_84-5,15,,,
q.36_20_28_28-2,15,,,
q.36_20_84_84-8,15,,,
q.36_2_116_116-5,15,,,
q.36_2_126_126-15,15,,,
q.36_2_134_134-10,15,,,
q.36_21_71_71-7,15,,,
q.36_23_112_113-6,15,,,
q.36_23_23_23-2,15,,,
q.36_24_35_35-8,15,,,
q.36_24_59_59-8,15,,,
q.36_25_31_31-8,15,,,
q.36_25_62_62-11,15,,,
q.36_26_101_101-2,15,,,
q.36_26_140_140-3,15,,,
q.36_2_64_64-5,15,,,
q.36_26_47_47-3,15,,,
q.36_26_62_62-7,15,,,
q.36_27_10_10-2,15,,,
q.36_27_14_14-8,15,,,
q.36_27_78_81-17,15,,,
q.36_27_78_81-18,15,,,
q.36_28_22_22-6,15,,,
q.36_2_83_83-14,15,,,
q.36_28_79_79-7,15,,,
q.36_28_81_81-3,15,,,
q.36_29_41_41-11,15,,,
q.36_29_44_44-9,15,,,
q.36_29_45_45-22,15,,,
q.36_30_31_31-2,15,,,
q.36_3_151_151-14,15,,,
q.36_3_175_175-8,15,,,
q.36_32_15_15-11,15,,,
q.36_32_16_17-6,15,,,
q.36_33_11_11-8,15,,,
q.36_33_56_56-22,15,,,
q.36_33_72_72-33,15,,,
q.36_35_11_11-22,15,,,
q.36_35_1_1-23,15,,,
q.36_36_65_65-8,15,,,
q.36_36_6_6-13,15,,,
q.36_37_113_113-8,15,,,
q.36_38_76_76-9,15,,,
q.36_40_59_59-8,15,,,
q.36_41_2_2-5,15,,,
q.36_42_13_13-15,15,,,
q.36_42_18_18-11,15,,,
q.36_42_21_21-11,15,,,
q.36_42_38_38-14,15,,,
q.36_4_28_28-3,15,,,
q.36_43_75_75-5,15,,,
q.36_4_5_5-7,15,,,
q.36_4_86_86-15,15,,,
q.36_49_11_11-32,15,,,
q.36_4_97_99-24,15,,,
q.36_49_9_9-20,15,,,
q.36_51_18_18-3,15,,,
q.36_53_60_60-5,15,,,
q.36_55_27_28-11,15,,,
q.36_57_13_13-10,15,,,
q.36_6_107_107-6,15,,,
q.36_6_122_122-20,15,,,
q.36_6_131_131-7,15,,,
q.36_6_165_165-4,15,,,
q.36_6_25_25-8,15,,,
q.36_6_31_31-13,15,,,
q.36_6_34_34-5,15,,,
q.36_6_98_98-7,15,,,
q.36_70_4_4-8,15,,,
q.36_7_138_141-19,15,,,
q.36_7_31_31-2,15,,,
q.36_73_20_20-12,15,,,
q.36_73_6_6-5,15,,,
q.36_7_64_64-7,15,,,
q.36_7_72_72-10,15,,,
q.36_8_64_64-22,15,,,
q.36_8_73_73-12,15,,,
q.36_9_102_102-9,15,,,
q.36_9_1_2-16,15,,,
q.36_9_35_35-10,15,,,
q.36_9_40_40-23,15,,,
q.36_9_48_48-8,15,,,
q.36_9_83_83-15,15,,,
q.36_10_13_14-13,14,,,
q.36_10_19_19-8,14,,,
q.36_10_19_19-9,14,,,
q.36_10_2_2-13,14,,,
q.36_10_25_25-9,14,,,
q.36_10_36_36-9,14,,,
q.36_10_5_5-5,14,,,
q.36_10_59_59-15,14,,,
q.36_10_67_67-5,14,,,
q.36_10_82_82-5,14,,,
q.36_11_115_115-4,14,,,
q.36_11_117_117-5,14,,,
q.36_11_16_16-16,14,,,
q.36_11_56_56-10,14,,,
q.36_12_100_100-31,14,,,
q.36_12_15_15-15,14,,,
q.36_12_15_15-16,14,,,
q.36_12_84_84-2,14,,,
q.36_12_84_84-9,14,,,
q.36_12_94_94-6,14,,,
q.36_12_99_99-2,14,,,
q.36_13_36_36-5,14,,,
q.36_14_32_34-27,14,,,
q.36_15_28_28-10,14,,,
q.36_15_39_39-10,14,,,
q.36_15_40_40-7,14,,,
q.36_15_48_48-6,14,,,
q.36_15_66_66-8,14,,,
q.36_15_94_94-4,14,,,
q.36_15_94_94-5,14,,,
q.36_16_111_111-4,14,,,
q.36_16_115_115-12,14,,,
q.36_16_16_16-7,14,,,
q.36_16_35_35-8,14,,,
q.36_16_68_69-19,14,,,
q.36_16_8_8-21,14,,,
q.36_16_89_89-17,14,,,
q.36_16_90_90-5,14,,,
q.36_17_102_102-8,14,,,
q.36_17_104_104-13,14,,,
q.36_17_105_105-8,14,,,
q.36_17_1_1-34,14,,,
q.36_17_21_21-9,14,,,
q.36_17_59_59-11,14,,,
q.36_17_89_89-7,14,,,
q.36_18_20_20-15,14,,,
q.36_18_45_45-8,14,,,
q.36_19_15_15-7,14,,,
q.36_19_4_6-23,14,,,
q.36_20_117_117-4,14,,,
q.36_20_18_18-14,14,,,
q.36_20_39_39-8,14,,,
q.36_20_42_42-10,14,,,
q.36_20_79_79-6,14,,,
q.36_20_89_89-11,14,,,
q.36_21_18_18-8,14,,,
q.36_2_129_129-11,14,,,
q.36_21_30_30-22,14,,,
q.36_21_33_33-13,14,,,
q.36_2_143_143-8,14,,,
q.36_21_47_47-16,14,,,
q.36_21_54_54-2,14,,,
q.36_2_157_157-6,14,,,
q.36_2_158_158-11,14,,,
q.36_2_16_16-7,14,,,
q.36_2_162_162-5,14,,,
q.36_21_79_79-14,14,,,
q.36_21_80_80-9,14,,,
q.36_21_83_83-2,14,,,
q.36_2_219_220-33,14,,,
q.36_2_22_22-34,14,,,
q.36_22_25_25-12,14,,,
q.36_22_35_35-6,14,,,
q.36_22_35_35-9,14,,,
q.36_22_40_40-17,14,,,
q.36_2_264_264-24,14,,,
q.36_23_115_115-7,14,,,
q.36_23_44_44-11,14,,,
q.36_24_35_35-6,14,,,
q.36_25_68_68-3,14,,,
q.36_26_13_13-6,14,,,
q.36_27_15_15-19,14,,,
q.36_28_25_25-14,14,,,
q.36_28_50_50-8,14,,,
q.36_28_57_58-11,14,,,
q.36_28_85_85-16,14,,,
q.36_28_85_85-6,14,,,
q.36_29_15_15-9,14,,,
q.36_29_23_23-15,14,,,
q.36_29_41_41-6,14,,,
q.36_29_47_47-12,14,,,
q.36_29_64_64-5,14,,,
q.36_30_50_50-14,14,,,
q.36_30_50_50-9,14,,,
q.36_30_55_55-9,14,,,
q.36_31_12_12-2,14,,,
q.36_31_13_13-9,14,,,
q.36_31_30_30-9,14,,,
q.36_31_32_32-16,14,,,
q.36_31_9_9-16,14,,,
q.36_32_3_3-18,14,,,
q.36_33_2_2-3,14,,,
q.36_33_27_27-8,14,,,
q.36_33_29_29-8,14,,,
q.36_33_37_37-23,14,,,
q.36_33_43_43-12,14,,,
q.36_33_56_56-27,14,,,
q.36_33_56_56-3,14,,,
q.36_33_56_56-78,14,,,
q.36_33_56_56-84,14,,,
q.36_33_68_68-4,14,,,
q.36_33_72_72-5,14,,,
q.36_34_23_23-13,14,,,
q.36_34_37_37-12,14,,,
q.36_34_37_37-15,14,,,
q.36_34_42_42-13,14,,,
q.36_34_53_53-4,14,,,
q.36_35_11_11-21,14,,,
q.36_35_37_37-11,14,,,
q.36_35_5_5-8,14,,,
q.36_35_7_7-9,14,,,
q.36_36_81_81-6,14,,,
q.36_38_30_30-5,14,,,
q.36_38_44_44-9,14,,,
q.36_38_65_65-6,14,,,
q.36_39_33_33-11,14,,,
q.36_40_83_83-4,14,,,
q.36_40_83_83-5,14,,,
q.36_41_10_10-7,14,,,
q.36_4_121_121-12,14,,,
q.36_41_33_33-9,14,,,
q.36_4_148_149-8,14,,,
q.36_41_48_48-6,14,,,
q.36_4_18_18-19,14,,,
q.36_42_16_16-3,14,,,
q.36_42_24_24-9,14,,,
q.36_42_26_26-18,14,,,
q.36_4_70_70-8,14,,,
q.36_48_28_29-40,14,,,
q.36_4_85_85-17,14,,,
q.36_49_11_11-27,14,,,
q.36_49_12_12-7,14,,,
q.36_49_9_9-22,14,,,
q.36_50_35_35-10,14,,,
q.36_5_10_10-5,14,,,
q.36_51_1_1-5,14,,,
q.36_51_16_17-6,14,,,
q.36_5_2_2-22,14,,,
q.36_53_23_23-3,14,,,
q.36_5_35_35-15,14,,,
q.36_5_37_37-8,14,,,
q.36_54_1_1-8,14,,,
q.36_5_53_53-5,14,,,
q.36_5_6_6-34,14,,,
q.36_56_79_79-3,14,,,
q.36_57_20_20-4,14,,,
q.36_58_7_7-17,14,,,
q.36_59_9_9-11,14,,,
q.36_60_10_11-17,14,,,
q.36_60_4_5-23,14,,,
q.36_61_10_11-10,14,,,
q.36_6_135_135-12,14,,,
q.36_6_145_145-18,14,,,
q.36_6_165_165-11,14,,,
q.36_63_9_9-6,14,,,
q.36_64_18_18-4,14,,,
q.36_64_3_3-6,14,,,
q.36_7_133_133-10,14,,,
q.36_7_143_143-17,14,,,
q.36_7_143_143-63,14,,,
q.36_7_167_167-10,14,,,
q.36_7_25_25-6,14,,,
q.36_7_43_43-4,14,,,
q.36_8_10_10-11,14,,,
q.36_8_19_19-13,14,,,
q.36_8_29_29-14,14,,,
q.36_8_30_30-7,14,,,
q.36_8_49_49-11,14,,,
q.36_8_65_66-14,14,,,
q.36_9_107_107-7,14,,,
q.36_9_123_123-10,14,,,
q.36_9_18_18-11,14,,,
q.36_9_28_28-10,14,,,
q.36_9_59_59-7,14,,,
q.36_9_81_81-9,14,,,
q.36_9_83_83-14,14,,,
q.36_10_109_109-6,13,,,
q.36_10_1_1-9,13,,,
q.36_10_16_16-4,13,,,
q.36_10_21_21-8,13,,,
q.36_10_23_23-14,13,,,
q.36_10_24_24-22,13,,,
q.36_10_26_26-8,13,,,
q.36_102_8_8-4,13,,,
q.36_10_85_86-5,13,,,
q.36_10_89_89-9,13,,,
q.36_110_3_3-11,13,,,
q.36_11_111_111-7,13,,,
q.36_11_114_114-14,13,,,
q.36_11_16_16-17,13,,,
q.36_11_17_17-33,13,,,
q.36_11_29_29-6,13,,,
q.36_11_38_38-5,13,,,
q.36_11_43_43-35,13,,,
q.36_11_49_49-10,13,,,
q.36_11_86_86-6,13,,,
q.36_12_100_100-19,13,,,
q.36_12_109_109-19,13,,,
q.36_12_11_11-3,13,,,
q.36_12_11_11-4,13,,,
q.36_12_1_1-3,13,,,
q.36_12_15_15-12,13,,,
q.36_12_30_31-44,13,,,
q.36_12_34_34-7,13,,,
q.36_12_54_54-10,13,,,
q.36_12_67_67-18,13,,,
q.36_12_70_70-2,13,,,
q.36_12_84_84-5,13,,,
q.36_12_99_99-5,13,,,
q.36_13_16_16-19,13,,,
q.36_13_16_16-20,13,,,
q.36_13_26_26-12,13,,,
q.36_13_26_26-18,13,,,
q.36_13_31_31-15,13,,,
q.36_13_35_35-16,13,,,
q.36_13_38_38-7,13,,,
q.36_13_7_7-9,13,,,
q.36_14_41_41-11,13,,,
q.36_14_52_52-11,13,,,
q.36_15_27_27-4,13,,,
q.36_15_3_3-6,13,,,
q.36_15_40_40-2,13,,,
q.36_15_40_40-5,13,,,
q.36_16_100_100-12,13,,,
q.36_16_125_125-7,13,,,
q.36_16_14_14-13,13,,,
q.36_16_16_16-4,13,,,
q.36_16_60_60-6,13,,,
q.36_16_71_71-5,13,,,
q.36_16_9_11-6,13,,,
q.36_16_92_92-8,13,,,
q.36_17_100_100-8,13,,,
q.36_17_10_10-13,13,,,
q.36_17_10_10-4,13,,,
q.36_17_1_1-35,13,,,
q.36_17_1_1-45,13,,,
q.36_17_1_1-65,13,,,
q.36_17_13_13-5,13,,,
q.36_17_77_77-4,13,,,
q.36_17_93_93-14,13,,,
q.36_17_97_98-8,13,,,
q.36_18_12_12-12,13,,,
q.36_18_12_12-13,13,,,
q.36_18_12_12-15,13,,,
q.36_18_27_27-8,13,,,
q.36_18_45_45-15,13,,,
q.36_18_50_50-10,13,,,
q.36_18_59_59-7,13,,,
q.36_18_66_66-17,13,,,
q.36_18_78_78-6,13,,,
q.36_19_26_26-12,13,,,
q.36_19_53_53-9,13,,,
q.36_20_105_105-6,13,,,
q.36_20_115_115-7,13,,,
q.36_20_122_122-8,13,,,
q.36_20_131_131-12,13,,,
q.36_20_131_131-14,13,,,
q.36_20_131_131-15,13,,,
q.36_20_18_18-7,13,,,
q.36_20_40_40-18,13,,,
q.36_20_42_42-12,13,,,
q.36_20_43_43-3,13,,,
q.36_20_79_79-8,13,,,
q.36_20_98_98-6,13,,,
q.36_2_114_114-13,13,,,
q.36_2_115_115-24,13,,,
q.36_21_16_16-6,13,,,
q.36_21_18_18-7,13,,,
q.36_21_25_25-6,13,,,
q.36_2_13_13-13,13,,,
q.36_21_35_35-14,13,,,
q.36_2_152_152-9,13,,,
q.36_2_182_182-12,13,,,
q.36_2_214_214-13,13,,,
q.36_2_22_22-12,13,,,
q.36_2_22_22-16,13,,,
q.36_2_22_22-20,13,,,
q.36_22_25_25-14,13,,,
q.36_2_230_230-15,13,,,
q.36_22_35_35-7,13,,,
q.36_22_4_4-9,13,,,
q.36_2_249_249-4,13,,,
q.36_22_51_51-7,13,,,
q.36_2_255_255-6,13,,,
q.36_22_56_56-4,13,,,
q.36_23_100_100-5,13,,,
q.36_23_100_100-6,13,,,
q.36_23_25_25-3,13,,,
q.36_23_30_30-6,13,,,
q.36_2_3_3-58,13,,,
q.36_2_36_36-7,13,,,
q.36_23_70_70-10,13,,,
q.36_23_74_74-10,13,,,
q.36_24_11_11-6,13,,,
q.36_24_38_38-7,13,,,
q.36_2_44_44-4,13,,,
q.36_24_61_61-43,13,,,
q.36_25_43_43-4,13,,,
q.36_25_46_46-12,13,,,
q.36_25_71_71-6,13,,,
q.36_25_72_72-3,13,,,
q.36_26_140_140-4,13,,,
q.36_26_191_191-3,13,,,
q.36_26_50_50-5,13,,,
q.36_26_80_80-7,13,,,
q.36_27_58_58-4,13,,,
q.36_28_13_13-9,13,,,
q.36_28_57_58-10,13,,,
q.36_28_68_68-9,13,,,
q.36_28_79_79-14,13,,,
q.36_2_8_8-14,13,,,
q.36_28_81_81-5,13,,,
q.36_28_85_85-8,13,,,
q.36_29_2_2-6,13,,,
q.36_29_48_49-22,13,,,
q.36_29_48_49-24,13,,,
q.36_29_48_49-27,13,,,
q.36_29_68_68-13,13,,,
q.36_30_10_10-7,13,,,
q.36_30_16_16-5,13,,,
q.36_30_18_18-12,13,,,
q.36_30_23_23-12,13,,,
q.36_30_46_46-10,13,,,
q.36_30_47_47-11,13,,,
q.36_3_103_103-24,13,,,
q.36_31_12_12-10,13,,,
q.36_31_12_12-9,13,,,
q.36_31_14_14-9,13,,,
q.36_31_18_18-2,13,,,
q.36_31_20_20-11,13,,,
q.36_31_21_21-6,13,,,
q.36_31_26_26-5,13,,,
q.36_31_33_33-22,13,,,
q.36_31_34_34-6,13,,,
q.36_31_4_4-11,13,,,
q.36_3_171_171-11,13,,,
q.36_3_179_179-22,13,,,
q.36_3_193_193-10,13,,,
q.36_31_9_9-19,13,,,
q.36_32_22_22-8,13,,,
q.36_32_3_3-20,13,,,
q.36_32_3_3-4,13,,,
q.36_3_29_29-14,13,,,
q.36_33_10_10-9,13,,,
q.36_33_23_23-9,13,,,
q.36_33_25_25-5,13,,,
q.36_33_30_30-9,13,,,
q.36_33_43_43-6,13,,,
q.36_33_44_44-14,13,,,
q.36_33_46_46-17,13,,,
q.36_33_53_53-39,13,,,
q.36_33_56_56-25,13,,,
q.36_34_11_11-7,13,,,
q.36_35_34_34-7,13,,,
q.36_35_8_8-12,13,,,
q.36_35_9_9-15,13,,,
q.36_36_82_82-5,13,,,
q.36_37_32_32-3,13,,,
q.36_37_61_61-5,13,,,
q.36_38_74_74-3,13,,,
q.36_39_23_23-22,13,,,
q.36_39_3_3-17,13,,,
q.36_39_38_38-16,13,,,
q.36_39_6_6-12,13,,,
q.36_39_9_9-16,13,,,
q.36_40_3_3-5,13,,,
q.36_40_3_3-6,13,,,
