"sura_id","aya_id","avg_aya_tokens"
17,100,"175.51498686922025"
34,24,"175.50732768527328"
3,148,"175.4168679886422"
59,21,"175.34676434676433"
9,48,"175.32352420306964"
6,13,"175.3212071510579"
25,19,"175.26920106037758"
18,47,"175.24140887645842"
9,76,"175.2102001329461"
57,11,"175.1363849817024"
35,43,"175.0321504588678"
11,110,"174.8560426190678"
5,61,"174.73331326225852"
6,85,"174.6967442056152"
114,6,"174.64975845410626"
7,15,"174.63396417673758"
19,75,"174.60090091434304"
17,26,"174.5907057710197"
48,21,"174.3886076271172"
23,20,"174.36589813372902"
68,4,"174.3492397734935"
59,17,"174.33399787826022"
16,50,"174.2961094284904"
8,50,"174.27777685945898"
7,134,"174.25039924930232"
10,29,"174.2362544769813"
7,35,"174.0205411872079"
7,42,"174.01029748783142"
7,127,"173.95340010452603"
42,5,"173.8852602225088"
35,45,"173.7499894930478"
16,25,"173.69549211965105"
3,109,"173.56997089539462"
12,65,"173.40811448013295"
64,14,"173.37573953823951"
34,21,"173.32895473829063"
45,24,"173.2710411354767"
16,73,"173.2461519335579"
3,53,"173.24053776304015"
7,184,"173.2398039215686"
25,53,"173.21181854603662"
2,82,"173.10845216874625"
21,105,"173.0592631546857"
18,64,"173.03462002482442"
67,1,"173.02445982380186"
32,10,"173.01724439462"
18,52,"172.88704092748208"
11,73,"172.8860290273334"
19,24,"172.81559830391484"
39,29,"172.77006645962393"
17,29,"172.74985875039326"
25,2,"172.7126817843615"
111,5,"172.6473958333333"
53,39,"172.64409473039106"
20,115,"172.53535864296734"
50,16,"172.53238629325583"
19,5,"172.50929777169824"
18,14,"172.4796539611757"
42,20,"172.33177344723788"
4,72,"172.29434302832811"
2,242,"172.1916756492948"
9,53,"172.17420044113595"
35,40,"172.12948618043708"
12,108,"172.0912427849928"
17,76,"172.02425004207012"
7,47,"171.99990676744073"
6,66,"171.9749065260269"
11,77,"171.9625540729112"
6,67,"171.8972973759963"
7,13,"171.85717738350314"
12,28,"171.81791819291814"
39,2,"171.67892082722253"
9,20,"171.62603141807685"
17,102,"171.57085016973076"
17,52,"171.5614795174795"
36,58,"171.4049208992752"
16,11,"171.34789194491535"
35,2,"171.30453897953902"
58,5,"171.28461027508646"
17,84,"171.27660545329329"
14,44,"171.2512607694593"
33,22,"171.25023216324837"
6,86,"171.13401112776117"
4,50,"171.03258650050932"
9,90,"171.01405666448187"
11,84,"170.96160869387413"
27,59,"170.9552721405735"
27,23,"170.87769451488685"
59,16,"170.78409016028067"
22,46,"170.7806456936147"
7,141,"170.7745107217008"
6,131,"170.76507569353726"
10,30,"170.7334340393694"
45,14,"170.72351171879268"
42,26,"170.6199954125735"
7,39,"170.60273338526733"
44,37,"170.49799734491623"
28,30,"170.37862510053375"
57,24,"170.27334992145072"
57,15,"170.21514498432603"
11,118,"169.82181548331678"
12,94,"169.699509276239"
18,30,"169.62853605468413"
4,116,"169.56279133053332"
35,13,"169.55299836324977"
10,17,"169.49319636456735"
25,59,"169.4743564664495"
47,23,"169.37520713879763"
34,39,"169.3282191741431"
16,43,"169.29486952861953"
35,41,"169.23345638764846"
42,19,"169.22688646673572"
29,48,"169.2218479900812"
8,51,"169.12169215964482"
13,27,"169.0597304210941"
25,24,"169.0518021365036"
5,80,"168.99203236511846"
9,45,"168.94558166701032"
40,11,"168.891037357704"
22,74,"168.8221214896215"
19,57,"168.76005696677947"
41,9,"168.74929736929735"
17,34,"168.55750661383047"
32,13,"168.53142822671373"
33,20,"168.39547018469324"
12,7,"168.3212994315626"
16,74,"168.3186321106737"
20,12,"168.26130102040815"
20,96,"168.25941669419868"
22,38,"168.2278635049161"
7,41,"168.0970805818557"
15,29,"168.0956809701726"
11,11,"168.0605694129504"
70,4,"168.03305551591268"
33,13,"168.01910552897394"
6,7,"167.9111784865461"
33,2,"167.904781420765"
20,14,"167.89074567638002"
30,5,"167.82937313864858"
28,10,"167.79908556893488"
7,78,"167.76644207849992"
14,33,"167.75867763772172"
38,20,"167.75412644980972"
18,81,"167.7476698304075"
5,99,"167.72747853239653"
12,66,"167.7091179492279"
7,152,"167.6925009623477"
7,69,"167.54708981241825"
12,90,"167.41562804000267"
7,71,"167.39752963226192"
24,54,"167.3933473052521"
38,42,"167.3085021468765"
11,18,"167.2549019607843"
12,92,"167.25471377015185"
40,16,"167.23193187766282"
17,61,"167.19392763731474"
12,83,"167.16643912949795"
14,52,"167.14630314130318"
10,66,"167.0719858070917"
16,127,"167.0417671831632"
4,62,"166.9691660743899"
10,72,"166.96117375343383"
31,29,"166.94654928404927"
12,69,"166.9201361012725"
10,94,"166.90105968858128"
18,84,"166.7277812175725"
40,18,"166.69163031127425"
106,2,"166.63184079601987"
17,56,"166.62520055160678"
7,49,"166.4364117441849"
12,49,"166.2856663335036"
20,71,"166.2842466246844"
50,18,"166.1650872344902"
22,53,"166.10548107689408"
58,9,"165.73000337476142"
12,44,"165.71849102456952"
17,28,"165.6690108710459"
7,102,"165.52550490171922"
39,75,"165.4682072829132"
2,122,"165.41114890400604"
40,17,"165.36086595685666"
3,130,"165.3325265845266"
42,12,"165.27816842431474"
68,2,"165.25382643450826"
73,6,"165.22214587878972"
30,3,"165.1969773899221"
34,20,"165.1028257280282"
16,79,"164.98362707805012"
29,2,"164.94931196632587"
34,8,"164.94912574404765"
12,34,"164.84050235478807"
17,77,"164.74721238101182"
5,98,"164.73126984126984"
4,131,"164.7095108812756"
10,65,"164.66783743365932"
14,2,"164.6172563762347"
19,4,"164.52969609680383"
3,108,"164.5217751283325"
16,26,"164.5111286961462"
41,37,"164.4954865113938"
48,17,"164.49273802150074"
7,103,"164.3946646726938"
6,107,"164.31226085742213"
3,116,"164.29166666666666"
9,115,"164.22625724942841"
105,4,"164.22348484848484"
7,129,"164.21992520400576"
6,156,"164.20383661477408"
17,86,"164.15474189037656"
16,98,"164.14437249653315"
25,69,"164.09722703333978"
6,117,"164.09512548284243"
5,63,"164.03818014111494"
3,56,"164.01880046984468"
18,74,"164.00349085987176"
7,51,"163.93452217716924"
4,161,"163.89004263017299"
2,141,"163.83944572452634"
7,74,"163.82908718274683"
14,6,"163.80946041751722"
12,1,"163.63114095500458"
22,47,"163.56953458250362"
29,8,"163.53153352345663"
35,3,"163.5105401976496"
17,30,"163.50667314251487"
12,93,"163.48861949299413"
7,21,"163.46453994457724"
4,175,"163.44367559523806"
6,36,"163.44296539625128"
14,42,"163.38794695104858"
40,4,"163.33184257541404"
11,36,"163.32183760683765"
16,51,"163.32067246989118"
17,47,"163.20935631412905"
24,57,"163.18246997823266"
3,65,"163.14205120659926"
35,42,"163.11467136562226"
19,74,"163.07703470988739"
6,46,"163.0522756082994"
33,3,"163.03183060109288"
8,23,"163.02024038397556"
16,49,"163.0137886128209"
21,3,"162.99143430099303"
12,17,"162.97188869566963"
4,149,"162.95346950227903"
46,4,"162.94475712227432"
46,8,"162.93916064599426"
16,111,"162.92858800324862"
18,80,"162.88807673967818"
34,2,"162.86293290043295"
11,109,"162.7775960612278"
22,34,"162.75562354620914"
38,29,"162.727414318396"
28,38,"162.53294082413927"
105,5,"162.48046875"
6,58,"162.48030647539008"
16,110,"162.4303975164269"
17,62,"162.36235559088504"
36,82,"162.3568832337253"
7,130,"162.27788688384678"
60,5,"162.26943488135797"
11,20,"162.26250000000002"
17,37,"162.2465660431567"
23,50,"162.21301140528539"
20,87,"162.18120651300347"
21,69,"162.131119163528"
20,124,"162.11846045191115"
19,62,"162.01230912743503"
24,21,"162.00709639024953"
47,20,"162.00355182653192"
4,145,"161.98022793955627"
36,65,"161.9589665368956"
40,9,"161.89752622955749"
4,160,"161.83996317298005"
12,39,"161.8102509676703"
7,162,"161.7807466176663"
105,3,"161.7683823529412"
8,37,"161.71806632189416"
14,47,"161.54045274512546"
28,68,"161.53180187446657"
6,64,"161.40950390189522"
3,177,"161.3438719750195"
22,13,"161.32353179784127"
13,24,"161.24298146298142"
17,38,"161.2422162384281"
18,66,"161.240210471959"
40,8,"161.1258248406686"
10,68,"161.12380872375837"
9,94,"161.0327648039614"
39,20,"160.9776924905012"
10,99,"160.91312282488755"
27,38,"160.9068273176476"
29,41,"160.8966051921934"
12,70,"160.87822733638916"
111,4,"160.7401515151515"
29,25,"160.73381424571903"
28,32,"160.69380083203515"
27,35,"160.52070223366377"
17,65,"160.4992772364201"
17,90,"160.4660092111781"
9,44,"160.43416633871186"
19,9,"160.43015606849596"
17,99,"160.3256852580839"
16,65,"160.32132751487796"
3,138,"160.30741175077"
36,60,"160.22737154303408"
6,30,"160.00646028235036"
4,118,"159.86013948915024"
16,12,"159.85162910981086"
4,52,"159.8463280692307"
3,149,"159.83697167527808"
105,2,"159.8266129032258"
11,72,"159.74415261355563"
7,77,"159.74069890435857"
33,11,"159.69668851342368"
7,153,"159.61819111162444"
11,117,"159.59002558409728"
10,67,"159.5283142305723"
27,60,"159.5202745868928"
28,79,"159.5097143911235"
18,97,"159.48637740927788"
22,19,"159.4792017758493"
29,47,"159.3873196021845"
11,91,"159.13711039213803"
66,9,"159.12510880696362"
28,88,"159.11999123209424"
4,112,"159.09116023360681"
6,44,"159.05869220454392"
20,15,"158.7675454651558"
57,9,"158.74902127346306"
19,73,"158.74664255302463"
72,28,"158.63223776223782"
40,35,"158.6155816093424"
57,8,"158.60723598410613"
17,87,"158.5690561793478"
13,23,"158.51836607836603"
12,16,"158.49216007604707"
11,61,"158.4875842364845"
22,35,"158.4858862325259"
27,12,"158.15551966661897"
36,37,"158.1536654727337"
6,56,"158.0994847610789"
72,3,"158.0488371136341"
25,61,"158.03777359548363"
14,12,"158.00753197365316"
48,5,"157.99731890201804"
21,31,"157.91906536224718"
18,93,"157.83750145259748"
41,47,"157.76534935138403"
94,1,"157.7294776119403"
28,83,"157.72228142571223"
6,155,"157.71818322770704"
14,7,"157.68739806842171"
22,7,"157.6871192614068"
43,61,"157.68563958881526"
14,45,"157.67992520398312"
4,134,"157.6559462759463"
25,38,"157.59162068686686"
12,89,"157.55009690447153"
23,18,"157.3299469120623"
46,21,"157.32699275362322"
7,139,"157.2925729736455"
11,24,"157.29123020428992"
24,53,"157.28087441232603"
4,146,"157.25910674795287"
22,23,"157.18357726958058"
12,98,"157.18217638055103"
20,135,"157.16226318484388"
10,32,"157.08030555469256"
8,62,"156.99869195361453"
16,4,"156.9675663628762"
16,40,"156.91580164604224"
103,3,"156.8864734299517"
5,10,"156.8702221275992"
17,18,"156.79259185259187"
36,35,"156.76034669579911"
3,85,"156.75694654423404"
3,71,"156.7226436719781"
20,66,"156.60511226697864"
16,15,"156.58620699585123"
48,6,"156.563767044174"
8,40,"156.4258732943935"
20,133,"156.4162954429084"
21,35,"156.379970642103"
72,2,"156.36223688455746"
20,18,"156.34655032711052"
41,16,"156.30456953177543"
17,89,"156.2401455290662"
11,4,"156.18549233252622"
39,70,"156.05396336243794"
7,5,"156.03644856301108"
41,5,"156.01900742115026"
15,3,"155.96222599125582"
7,52,"155.94300200553593"
3,69,"155.79889924859398"
60,6,"155.7731978594882"
3,115,"155.6682105654762"
41,34,"155.65213206592904"
24,12,"155.6014945277353"
10,6,"155.58438740079367"
21,23,"155.58405169848427"
6,133,"155.52494748840908"
18,7,"155.51724574445166"
25,27,"155.3397352464891"
19,1,"155.30602459921926"
13,26,"155.30197413697417"
39,54,"155.23014981979824"
111,2,"155.21838235294115"
4,107,"155.2176753851219"
38,27,"155.2100742080556"
16,28,"155.174530622164"
21,24,"155.02970331249526"
5,9,"155.01311830246257"
42,17,"154.92394903259532"
14,43,"154.90843581991058"
20,88,"154.80914973038657"
16,93,"154.7839101516675"
10,73,"154.75344708020307"
39,18,"154.71037031218484"
16,27,"154.68090349646866"
42,29,"154.66847881061588"
19,87,"154.60563634957302"
7,24,"154.57324074074072"
17,63,"154.5685965653153"
36,9,"154.55284284168212"
45,5,"154.44254422817042"
63,2,"154.35548058712124"
17,48,"154.32509199951824"
38,19,"154.2662406396442"
30,22,"154.24452161312743"
35,36,"154.07768321816562"
42,16,"154.05161858526486"
18,54,"154.04295291210406"
18,99,"154.03599584639636"
43,32,"154.01366885229336"
18,6,"153.97365777080063"
9,67,"153.78701144094"
27,43,"153.74661278756523"
25,62,"153.70185516235202"
39,19,"153.61386237290617"
11,79,"153.57192483442483"
17,53,"153.567438003438"
40,29,"153.56030621346204"
33,12,"153.50163643009034"
25,23,"153.43009534116678"
16,7,"153.2366575482818"
29,14,"153.18021470716786"
17,75,"153.0985402126839"
7,135,"153.06260658521472"
15,91,"152.96643988014787"
15,21,"152.96430782038473"
20,10,"152.9585882113056"
54,3,"152.94891637289385"
18,5,"152.91324316708932"
27,39,"152.9124037322545"
21,107,"152.89792568542575"
20,53,"152.87917647144695"
21,32,"152.73448688064073"
19,61,"152.73004035039926"
14,17,"152.70644194793957"
75,23,"152.68466789222387"
72,9,"152.65227061625782"
47,5,"152.63317092150362"
10,14,"152.62613636363633"
53,18,"152.55444108058825"
76,8,"152.41875166169314"
16,10,"152.37367115300623"
48,9,"152.31695465035244"
40,10,"152.30971795247157"
3,150,"152.30384514074987"
12,81,"152.300772005772"
40,56,"152.26541506143778"
34,51,"152.21737655231973"
8,39,"152.19855984908662"
46,28,"152.09151921107568"
7,81,"152.06837415302292"
44,3,"152.05661466840422"
30,32,"152.05052321810135"
13,34,"152.02474174855124"
34,28,"151.9688012317705"
20,11,"151.94353312031885"
35,14,"151.86407641152704"
12,58,"151.85366992478157"
8,52,"151.77294052123767"
17,106,"151.76583950874993"
19,11,"151.75356880663492"
6,106,"151.74592867450008"
24,42,"151.7274493705528"
30,29,"151.71805008889265"
20,77,"151.67838463075225"
11,85,"151.65727008736877"
30,25,"151.65011618647765"
21,98,"151.6364750445633"
20,1,"151.60718434343437"
96,1,"151.58465576820845"
25,72,"151.47097446729825"
10,100,"151.4468890586538"
27,42,"151.3777191327192"
32,12,"151.34493004230563"
20,7,"151.27287984006733"
30,23,"151.2560874638775"
7,140,"151.22728355341468"
19,8,"151.22415204343366"
8,54,"151.1918954301207"
4,122,"151.15859622913848"
62,3,"151.15659388920258"
23,101,"151.13052268602308"
9,54,"151.10359631821171"
19,7,"151.02387504145264"
3,57,"150.95213380317801"
10,13,"150.95189393939393"
16,5,"150.88592225416414"
7,7,"150.828778404536"
11,95,"150.76555481391838"
6,47,"150.72444973081605"
25,25,"150.67908365792354"
67,4,"150.65560535955268"
46,25,"150.60911393713815"
6,11,"150.6022045229076"
43,71,"150.6000165119661"
27,89,"150.57489316909604"
58,6,"150.5565394730717"
11,121,"150.5145816391072"
113,2,"150.48838383838378"
30,24,"150.48006228773062"
25,34,"150.4398462901811"
54,2,"150.42394921007886"
47,35,"150.41388727272093"
4,120,"150.32573504173055"
16,94,"150.25772082671207"
5,62,"150.19395600611506"
25,47,"150.02313599549615"
38,38,"149.99699960388924"
18,39,"149.97175169599433"
50,30,"149.94966826198691"
8,22,"149.90887674761188"
16,16,"149.8999105322741"
27,61,"149.88262738729495"
47,2,"149.88260960803177"
14,8,"149.8666204309855"
42,48,"149.85884402482762"
30,7,"149.84082861451483"
7,23,"149.81455527497198"
22,3,"149.76147864215196"
31,32,"149.73286773612864"
113,3,"149.67230046948356"
17,27,"149.62500386526332"
62,4,"149.59200487012987"
7,6,"149.57625315201074"
59,18,"149.55065027565027"
9,93,"149.55023707719693"
4,150,"149.49447479328433"
6,10,"149.488530830695"
8,53,"149.4855528429404"
25,43,"149.3592263614348"
63,10,"149.33083213083214"
31,10,"149.28388131422673"
35,31,"149.28167911648464"
73,1,"149.2329440008554"
20,50,"149.1195273327311"
73,3,"149.07821391761564"
46,19,"149.05242888642368"
32,1,"149.04468274680426"
6,29,"148.9972871661738"
33,43,"148.93560879850983"
99,8,"148.91044776119406"
33,63,"148.86471128862956"
36,11,"148.86366665051364"
19,76,"148.7959497435338"
3,132,"148.76658633958633"
34,33,"148.75752672196654"
17,74,"148.74621492319713"
78,40,"148.65052036199097"
6,5,"148.6449274191811"
35,35,"148.60903948120227"
11,103,"148.57551710272304"
20,81,"148.52859449760763"
39,63,"148.52696417639595"
20,44,"148.52648915694158"
20,86,"148.32190076899622"
25,15,"148.30906013920722"
36,47,"148.28354110224018"
13,21,"148.26909790546154"
16,63,"148.08358346756054"
6,87,"148.0725379926873"
49,18,"148.07091206853116"
42,37,"148.01364829614826"
40,78,"148.00222982619027"
17,51,"147.94486662560195"
25,32,"147.93465764123198"
28,84,"147.92719376674387"
42,40,"147.89632587464618"
73,5,"147.8930808860472"
43,57,"147.8190848275269"
17,98,"147.77595848212758"
20,85,"147.67134876044568"
21,5,"147.62862137862135"
42,50,"147.58681487783053"
49,15,"147.58678508440414"
20,38,"147.56384365680364"
17,105,"147.55147781905595"
10,34,"147.46762161084533"
76,7,"147.4112205576275"
18,32,"147.39321356745626"
62,7,"147.33228776872846"
9,22,"147.28335602569476"
93,5,"147.28114751410206"
11,34,"147.2755407786658"
22,67,"147.2673668852515"
22,41,"147.24117352822614"
7,183,"147.2053624480095"
47,6,"147.09813145553278"
17,19,"147.04453911408459"
4,139,"147.03954345317985"
6,88,"147.03784685400078"
4,108,"146.97090201945304"
27,8,"146.82062122313135"
62,1,"146.80113722256579"
29,3,"146.72165484810412"
25,10,"146.62946048654067"
20,128,"146.58442020942022"
25,58,"146.58333078623778"
39,38,"146.5722622360917"
7,63,"146.47882136815468"
40,19,"146.4550878682101"
14,11,"146.38787063577118"
5,81,"146.3609651232458"
10,108,"146.30914855841323"
8,57,"146.29996237374976"
41,42,"146.29024618131317"
20,8,"146.20868807118808"
29,44,"146.2035828523328"
47,21,"146.13390867238846"
42,3,"146.08207673591508"
30,2,"146.00000769295238"
9,51,"145.9824817747612"
21,95,"145.95179992566364"
21,68,"145.94652975158775"
10,60,"145.86623473953267"
15,26,"145.7818214397107"
20,2,"145.68611299562792"
39,56,"145.52800772640057"
50,37,"145.52280927335525"
9,9,"145.41361444111445"
66,7,"145.40800925925925"
65,11,"145.3563186813187"
62,6,"145.32195278679652"
19,63,"145.3152450937163"
30,21,"145.28122431996667"
38,31,"145.27661064150354"
5,76,"145.2475294533683"
39,17,"145.2440134535599"
13,20,"145.1866217983405"
9,124,"145.17997505244168"
10,107,"145.179486534197"
19,56,"145.16175015088376"
20,64,"145.15403308329218"
109,1,"145.14444444444445"
37,113,"145.13159358407722"
42,43,"145.08732725607726"
42,8,"144.97059226810282"
36,36,"144.94800770457593"
20,129,"144.93213675213678"
7,182,"144.91862745098038"
46,34,"144.86015578113037"
25,54,"144.8456524789032"
15,8,"144.77334745596283"
85,3,"144.63524269611224"
19,79,"144.54398816869403"
64,16,"144.5227272727273"
14,28,"144.51495551924472"
37,10,"144.4764921537735"
41,54,"144.47606587028233"
22,63,"144.47508781130549"
53,23,"144.4460859325125"
16,38,"144.42967942291625"
19,21,"144.40334093608277"
16,96,"144.37881083597145"
22,6,"144.311018439614"
20,3,"144.25081390831394"
14,19,"144.11890561622758"
93,7,"144.07925101858925"
17,67,"144.03722495222493"
38,17,"144.01264832276175"
16,32,"143.91248216935372"
32,21,"143.89124994170166"
29,10,"143.87806320269007"
47,1,"143.8599252715671"
9,126,"143.76654582386854"
28,48,"143.76308941850385"
30,40,"143.72397214778167"
6,22,"143.67015210560837"
30,1,"143.6230847343824"
36,8,"143.621461117385"
6,45,"143.57632850557656"
22,24,"143.51486989532648"
11,94,"143.50011189361035"
25,60,"143.47695057790446"
18,38,"143.47317043529188"
10,50,"143.46518282184113"
34,37,"143.4403200866594"
38,2,"143.36648347714043"
21,2,"143.3387784090909"
7,25,"143.31811253561256"
18,55,"143.24239525536373"
17,92,"143.0915090757196"
36,71,"143.06162045778072"
31,28,"143.05363672522765"
36,14,"143.0521229081863"
16,31,"143.0468064340746"
28,31,"143.04586377223998"
32,9,"143.0302886863111"
12,82,"142.965384184443"
14,15,"142.92613012657628"
22,60,"142.90392188480178"
24,15,"142.81207082109188"
8,20,"142.78682515668845"
98,4,"142.62898715041572"
39,31,"142.59376626442685"
7,195,"142.57446383681676"
7,94,"142.56957669489196"
18,15,"142.47307646747944"
25,46,"142.4152321805611"
30,20,"142.38999983282437"
4,133,"142.37446814623289"
42,9,"142.36391620035513"
11,122,"142.35127518749437"
41,21,"142.28420442404817"
41,40,"142.22617156017589"
34,7,"142.20540293040293"
20,4,"142.16530182780184"
34,31,"142.15400300069857"
16,37,"142.14869396750586"
64,2,"142.14344932844932"
50,4,"142.1419964955679"
4,67,"142.13986841115874"
12,12,"142.1148120571993"
22,72,"142.10107924482924"
10,46,"141.92963320298435"
27,36,"141.9161539614232"
20,123,"141.84063971159566"
60,7,"141.7836966905149"
56,79,"141.76380343359742"
18,102,"141.7356334817003"
22,16,"141.71879304554497"
21,91,"141.6890062619447"
49,17,"141.64412931839405"
4,109,"141.62530995148643"
7,105,"141.59249938660668"
59,14,"141.4701007326007"
40,5,"141.29670119819377"
19,12,"141.28416631145208"
12,46,"141.25858378869546"
12,102,"141.2169367182525"
50,17,"141.19258442412288"
25,33,"141.17474592842518"
46,14,"141.1709235542338"
63,3,"141.1682917888563"
11,92,"141.12617153936134"
7,70,"141.10746490575588"
20,16,"141.08240212904244"
40,12,"141.01328225395392"
27,10,"140.98639317658117"
30,9,"140.9417634540263"
13,25,"140.93924519924522"
25,49,"140.93448945881326"
89,8,"140.9248046524422"
40,1,"140.90410265116148"
12,106,"140.827549641282"
48,23,"140.81557836068367"
16,24,"140.81171531781024"
47,22,"140.78795068784035"
46,18,"140.76716659373298"
9,95,"140.76424628544294"
53,12,"140.7410084602305"
46,33,"140.73748736072955"
57,7,"140.71834145115886"
27,64,"140.65847260532573"
22,65,"140.59938186813187"
106,4,"140.4828431372549"
57,2,"140.44688988936448"
12,96,"140.37411777249235"
63,11,"140.2890404040404"
87,1,"140.22997918330623"
64,9,"140.1908068783069"
7,14,"140.19051071683646"
39,71,"140.1789752536021"
16,64,"140.13350075457458"
14,30,"140.13220713926594"
20,98,"140.12995235963263"
35,44,"140.0792897209818"
42,18,"140.00698910653054"
19,66,"139.95826684965257"
4,68,"139.90909918038952"
38,32,"139.8910068902396"
12,75,"139.87188861403146"
32,26,"139.8687930571777"
21,90,"139.85075002455784"
15,24,"139.7771733626904"
16,102,"139.76837444962445"
20,37,"139.7631381526453"
11,74,"139.71668491914969"
20,52,"139.65851490946173"
50,40,"139.5809291426854"
16,59,"139.50162466233039"
53,9,"139.4953911891531"
5,74,"139.44216748252634"
7,193,"139.43373448841902"
16,105,"139.37263252950748"
34,52,"139.33159689545556"
19,39,"139.30636303239245"
41,32,"139.23692677936097"
18,62,"139.2219476744175"
14,13,"139.14375016463325"
33,14,"139.10412651675807"
50,19,"139.10183208168286"
35,34,"139.09863253971812"
12,79,"139.03822679924244"
27,24,"139.0381532833486"
41,31,"138.97595930119851"
24,56,"138.96435164452407"
93,3,"138.96033704390845"
36,68,"138.93577886246914"
16,123,"138.92212912854623"
25,71,"138.90123930265182"
18,44,"138.8721282261837"
36,31,"138.8342486354947"
28,50,"138.75323986524566"
10,7,"138.7448646125117"
31,30,"138.6820118406184"
7,191,"138.639019126169"
9,52,"138.51885272846812"
18,71,"138.51129866370627"
11,10,"138.45962301587304"
30,53,"138.39780859441876"
19,70,"138.34906494229807"
19,34,"138.32287318432054"
59,19,"138.31108833123758"
17,43,"138.3024581441622"
47,3,"138.27066930952435"
28,14,"138.2696780065181"
61,4,"137.99345534233592"
29,27,"137.93279822741363"
12,13,"137.93130485422836"
53,19,"137.90996929100143"
11,104,"137.90874278486322"
29,24,"137.87362680722052"
93,11,"137.8051963967405"
18,3,"137.7861503575789"
41,13,"137.76705750846378"
6,15,"137.74052171654037"
15,90,"137.73254632272491"
59,20,"137.7189352094114"
98,1,"137.7107142857143"
40,46,"137.68286457815205"
42,49,"137.64004474361616"
17,22,"137.62931161529946"
25,12,"137.62640469008116"
41,36,"137.62023774471143"
59,11,"137.56809279430246"
18,8,"137.5604740669958"
26,223,"137.52099659599662"
43,18,"137.50912830880742"
17,54,"137.48624555910268"
41,43,"137.4399857646465"
20,13,"137.3494352869353"
7,36,"137.3236736851491"
18,85,"137.30230384076376"
18,58,"137.2788555497353"
33,46,"137.25644911147174"
19,80,"137.24362186832775"
27,90,"137.20025924511216"
23,71,"137.17246557673442"
42,38,"137.17118093445012"
32,15,"137.16187143590219"
7,65,"137.12190792569436"
48,22,"137.1210071593946"
17,10,"137.12066017316016"
35,29,"136.98649682481795"
30,54,"136.88110314229715"
14,39,"136.75180416252522"
7,83,"136.70871286741246"
12,45,"136.65624430782165"
41,6,"136.63204462204462"
16,113,"136.61496845975023"
78,38,"136.58734466513877"
7,111,"136.48209386075996"
11,93,"136.48036313954628"
15,95,"136.4386587174967"
41,17,"136.43498319141176"
11,86,"136.42257782016551"
17,107,"136.3944109373214"
98,6,"136.33921130952385"
8,56,"136.29806387650086"
71,23,"136.23658234126984"
19,15,"136.217742121003"
72,19,"136.0177503850176"
30,31,"135.9038743663744"
23,2,"135.85371650175225"
36,55,"135.74900384367623"
50,29,"135.711644959943"
15,9,"135.69267539260076"
17,42,"135.68102716049046"
16,13,"135.67826230003845"
39,24,"135.64887030341097"
28,58,"135.60407653428797"
41,46,"135.51789555114615"
11,9,"135.5166544566545"
61,2,"135.49461880711883"
10,95,"135.43508986928106"
45,13,"135.28669170727997"
4,138,"135.15207433732027"
7,128,"135.137621179402"
19,2,"135.11740955574948"
12,78,"135.10072679924244"
9,21,"135.08310557601604"
11,25,"135.06744278649043"
11,35,"134.96073815073817"
28,13,"134.92427454567465"
29,26,"134.8946148968876"
61,3,"134.8898652053414"
10,54,"134.84154327491976"
27,7,"134.8143543204302"
103,1,"134.77380952380952"
40,20,"134.76648893133213"
25,50,"134.73712356380688"
19,54,"134.64790785283094"
22,10,"134.5766832571852"
85,1,"134.5497275527126"
11,26,"134.45474437379198"
114,5,"134.42904761904765"
31,31,"134.40873651989037"
20,82,"134.2694441786284"
3,131,"134.25521450330973"
16,116,"134.25364618530975"
6,4,"134.16015595515594"
14,50,"134.15362742564238"
99,7,"134.15000000000003"
14,14,"134.12394246725992"
38,40,"134.09543673638473"
22,12,"134.04733698218257"
28,22,"134.02331554217267"
51,18,"133.92627872246007"
68,51,"133.91998440156334"
28,47,"133.9043588843162"
36,51,"133.81246795616997"
19,69,"133.7960213895621"
14,20,"133.7364020895714"
17,69,"133.7360600726777"
36,61,"133.7014897088189"
36,30,"133.6643401363887"
33,17,"133.62232646621436"
19,13,"133.5507195345989"
23,7,"133.51756160506162"
17,49,"133.47734143334145"
30,55,"133.4500091619139"
27,9,"133.41178410283672"
17,95,"133.34146202390443"
28,12,"133.32799369004672"
59,15,"133.218013106685"
41,15,"133.19188515188515"
6,21,"133.17050483929444"
25,5,"133.14899154766798"
41,25,"133.12947073055767"
19,16,"133.12747104031106"
25,30,"133.1238819115089"
30,18,"133.12312960048592"
4,132,"133.0933044185416"
7,107,"133.07775528792573"
25,44,"133.05225830457186"
12,47,"133.0011304989677"
11,89,"132.96133399462244"
24,16,"132.91627008085737"
7,75,"132.65971580079318"
4,110,"132.6382798242403"
43,45,"132.60114652038445"
12,11,"132.5966694375617"
20,134,"132.58022378350248"
29,20,"132.57109178299652"
15,25,"132.5536256093685"
16,100,"132.49068792046734"
36,52,"132.45807124552462"
40,6,"132.43214905184604"
41,3,"132.4191874791875"
36,77,"132.38473854339884"
38,39,"132.38438687626666"
10,44,"132.3210315615702"
38,36,"132.28785332514664"
21,36,"132.22144601430313"
21,44,"132.2121334648258"
54,49,"132.15599021942606"
19,37,"132.1474281707876"
111,3,"132.13567708333332"
9,57,"132.09428498532978"
14,16,"132.03838082867563"
15,17,"132.0301628636703"
46,24,"132.0222803544495"
4,174,"131.95687432867882"
16,3,"131.94355492888477"
25,16,"131.92094182790964"
